"id","created_at","updated_at","acquirer_id","name","state"
"2807","2022-11-15 22:24:13.294227 UTC","2022-11-15 22:24:13.294227 UTC","5","Rempel-Macejkovic Co No 484","active"
"2810","2022-11-15 22:24:13.786941 UTC","2022-11-15 22:24:13.786941 UTC","6","Murphy-Feest Co No 487","active"
"2856","2022-11-15 22:24:21.964833 UTC","2022-11-15 22:24:21.964833 UTC","3","Flatley-Wehner Co No 533","active"
"2874","2022-11-15 22:24:25.075765 UTC","2022-11-15 22:24:25.075765 UTC","4","Powlowski-Armstrong Co No 551","active"
"2892","2022-11-15 22:24:28.133696 UTC","2022-11-15 22:24:28.133696 UTC","3","Terry, Konopelski and Davis Co No 569","active"
"2896","2022-11-15 22:24:28.791731 UTC","2022-11-15 22:24:28.791731 UTC","7","Kiehn-Casper Co No 573","active"
"2936","2022-11-15 22:24:36.412942 UTC","2022-11-15 22:24:36.412942 UTC","7","Wilkinson-Ryan Co No 613","active"
"2940","2022-11-15 22:24:37.060946 UTC","2022-11-15 22:24:37.060946 UTC","7","Waters Group Co No 617","active"
"2957","2022-11-15 22:24:39.892082 UTC","2022-11-15 22:24:39.892082 UTC","6","Metz-Lind Co No 634","active"
"2986","2022-11-15 22:24:44.809080 UTC","2022-11-15 22:24:44.809080 UTC","7","Leuschke, Muller and Strosin Co No 663","active"
"2989","2022-11-15 22:24:45.632597 UTC","2022-11-15 22:24:45.632597 UTC","3","Walter-Towne Co No 666","active"
"2993","2022-11-15 22:24:46.339314 UTC","2022-11-15 22:24:46.339314 UTC","3","Cole-Bayer Co No 670","active"
"3000","2022-11-15 22:24:47.493548 UTC","2022-11-15 22:24:47.493548 UTC","1","West, Nader and Boehm Co No 677","active"
"3017","2022-11-15 22:24:50.376854 UTC","2022-11-15 22:24:50.376854 UTC","7","O'Reilly, Stokes and Huel Co No 694","active"
"3052","2022-11-15 22:24:56.277424 UTC","2022-11-15 22:24:56.277424 UTC","1","Donnelly, Kuvalis and Stamm Co No 729","active"
"3068","2022-11-15 22:24:58.930875 UTC","2022-11-15 22:24:58.930875 UTC","3","Waters, Anderson and Corwin Co No 745","active"
"4450","2022-11-15 22:29:08.161046 UTC","2022-11-15 22:29:08.161046 UTC","3","Kulas-Gulgowski Co No 2127","active"
"3071","2022-11-15 22:24:59.438899 UTC","2022-11-15 22:24:59.438899 UTC","4","Johnson, Terry and Lemke Co No 748","active"
"3072","2022-11-15 22:24:59.612307 UTC","2022-11-15 22:24:59.612307 UTC","7","Effertz, Boyer and Beier Co No 749","active"
"3081","2022-11-15 22:25:01.996344 UTC","2022-11-15 22:25:01.996344 UTC","7","Conn and Sons Co No 758","active"
"3083","2022-11-15 22:25:03.471772 UTC","2022-11-15 22:25:03.471772 UTC","6","McKenzie and Sons Co No 760","active"
"3101","2022-11-15 22:25:07.497043 UTC","2022-11-15 22:25:07.497043 UTC","5","Jones-Swaniawski Co No 778","active"
"3111","2022-11-15 22:25:09.365170 UTC","2022-11-15 22:25:09.365170 UTC","2","Mueller-Hamill Co No 788","active"
"3138","2022-11-15 22:25:14.348267 UTC","2022-11-15 22:25:14.348267 UTC","1","Dickens-Strosin Co No 815","active"
"3141","2022-11-15 22:25:14.912303 UTC","2022-11-15 22:25:14.912303 UTC","2","Schneider Group Co No 818","active"
"3143","2022-11-15 22:25:15.395122 UTC","2022-11-15 22:25:15.395122 UTC","4","Dare-Gerlach Co No 820","active"
"3144","2022-11-15 22:25:15.574796 UTC","2022-11-15 22:25:15.574796 UTC","5","Treutel-Raynor Co No 821","active"
"3157","2022-11-15 22:25:17.742412 UTC","2022-11-15 22:25:17.742412 UTC","4","Willms LLC Co No 834","active"
"3158","2022-11-15 22:25:17.903819 UTC","2022-11-15 22:25:17.903819 UTC","7","Gleichner, Schoen and Terry Co No 835","active"
"3182","2022-11-15 22:25:22.136695 UTC","2022-11-15 22:25:22.136695 UTC","1","Ratke Inc Co No 859","active"
"3214","2022-11-15 22:25:27.734897 UTC","2022-11-15 22:25:27.734897 UTC","1","Berge Inc Co No 891","active"
"3227","2022-11-15 22:25:29.821023 UTC","2022-11-15 22:25:29.821023 UTC","3","Langosh LLC Co No 904","active"
"3264","2022-11-15 22:25:36.541655 UTC","2022-11-15 22:25:36.541655 UTC","2","Beer-Wunsch Co No 941","active"
"3274","2022-11-15 22:25:38.177818 UTC","2022-11-15 22:25:38.177818 UTC","5","Thiel-Sipes Co No 951","active"
"3276","2022-11-15 22:25:38.501003 UTC","2022-11-15 22:25:38.501003 UTC","2","Mills-Jaskolski Co No 953","active"
"3316","2022-11-15 22:25:45.275426 UTC","2022-11-15 22:25:45.275426 UTC","4","Reilly, Feest and Rowe Co No 993","active"
"3323","2022-11-15 22:25:46.849104 UTC","2022-11-15 22:25:46.849104 UTC","3","McDermott-Daniel Co No 1000","active"
"3336","2022-11-15 22:25:48.974271 UTC","2022-11-15 22:25:48.974271 UTC","5","Schultz, Nolan and Upton Co No 1013","active"
"3340","2022-11-15 22:25:49.647434 UTC","2022-11-15 22:25:49.647434 UTC","3","Torphy, Upton and Shields Co No 1017","active"
"3348","2022-11-15 22:25:50.975413 UTC","2022-11-15 22:25:50.975413 UTC","5","Greenfelder-Metz Co No 1025","active"
"3355","2022-11-15 22:25:52.134747 UTC","2022-11-15 22:25:52.134747 UTC","2","Yundt-Rodriguez Co No 1032","active"
"3375","2022-11-15 22:25:55.410503 UTC","2022-11-15 22:25:55.410503 UTC","4","Dickens Inc Co No 1052","active"
"3389","2022-11-15 22:25:57.643939 UTC","2022-11-15 22:25:57.643939 UTC","7","Blick, Schoen and Corkery Co No 1066","active"
"3393","2022-11-15 22:25:58.286596 UTC","2022-11-15 22:25:58.286596 UTC","4","Macejkovic and Sons Co No 1070","active"
"3402","2022-11-15 22:25:59.768234 UTC","2022-11-15 22:25:59.768234 UTC","2","Watsica Group Co No 1079","active"
"3415","2022-11-15 22:26:02.997944 UTC","2022-11-15 22:26:02.997944 UTC","3","Kuhn and Sons Co No 1092","active"
"3420","2022-11-15 22:26:04.363308 UTC","2022-11-15 22:26:04.363308 UTC","2","Kuvalis, Welch and Klein Co No 1097","active"
"3422","2022-11-15 22:26:04.756348 UTC","2022-11-15 22:26:04.756348 UTC","6","Little-Adams Co No 1099","active"
"3436","2022-11-15 22:26:07.270295 UTC","2022-11-15 22:26:07.270295 UTC","2","Schowalter-Borer Co No 1113","active"
"3470","2022-11-15 22:26:12.963575 UTC","2022-11-15 22:26:12.963575 UTC","1","Simonis and Sons Co No 1147","active"
"3471","2022-11-15 22:26:13.121427 UTC","2022-11-15 22:26:13.121427 UTC","5","White Group Co No 1148","active"
"3492","2022-11-15 22:26:16.744309 UTC","2022-11-15 22:26:16.744309 UTC","4","Walker-Armstrong Co No 1169","active"
"3506","2022-11-15 22:26:19.092970 UTC","2022-11-15 22:26:19.092970 UTC","2","Will, Rolfson and Rempel Co No 1183","active"
"3515","2022-11-15 22:26:20.586915 UTC","2022-11-15 22:26:20.586915 UTC","7","Ziemann Inc Co No 1192","active"
"3534","2022-11-15 22:26:23.644483 UTC","2022-11-15 22:26:23.644483 UTC","4","Tremblay-Hettinger Co No 1211","active"
"3546","2022-11-15 22:26:25.657362 UTC","2022-11-15 22:26:25.657362 UTC","6","Wuckert LLC Co No 1223","active"
"3558","2022-11-15 22:26:27.604954 UTC","2022-11-15 22:26:27.604954 UTC","5","Gusikowski-Sipes Co No 1235","active"
"3563","2022-11-15 22:26:28.386888 UTC","2022-11-15 22:26:28.386888 UTC","4","Schowalter-Schamberger Co No 1240","active"
"3584","2022-11-15 22:26:32.158115 UTC","2022-11-15 22:26:32.158115 UTC","4","Rice, Kuhic and Bruen Co No 1261","active"
"3642","2022-11-15 22:26:41.553712 UTC","2022-11-15 22:26:41.553712 UTC","7","Heidenreich, Feil and Ziemann Co No 1319","active"
"3658","2022-11-15 22:26:44.202657 UTC","2022-11-15 22:26:44.202657 UTC","5","Torp, Ernser and Weber Co No 1335","active"
"3677","2022-11-15 22:26:47.670872 UTC","2022-11-15 22:26:47.670872 UTC","2","Kuphal-Thompson Co No 1354","active"
"3680","2022-11-15 22:26:48.193308 UTC","2022-11-15 22:26:48.193308 UTC","5","Ledner-Cremin Co No 1357","active"
"3704","2022-11-15 22:26:52.282713 UTC","2022-11-15 22:26:52.282713 UTC","4","Zieme, Boyle and Runte Co No 1381","active"
"3767","2022-11-15 22:27:04.696782 UTC","2022-11-15 22:27:04.696782 UTC","5","Rolfson, Pouros and O'Hara Co No 1444","active"
"3771","2022-11-15 22:27:05.441032 UTC","2022-11-15 22:27:05.441032 UTC","4","Hilll Inc Co No 1448","active"
"3793","2022-11-15 22:27:09.070528 UTC","2022-11-15 22:27:09.070528 UTC","1","Predovic Inc Co No 1470","active"
"3803","2022-11-15 22:27:10.846561 UTC","2022-11-15 22:27:10.846561 UTC","1","Torp, Funk and Hegmann Co No 1480","active"
"3807","2022-11-15 22:27:11.513114 UTC","2022-11-15 22:27:11.513114 UTC","3","Towne, Feeney and Marvin Co No 1484","active"
"3816","2022-11-15 22:27:13.076249 UTC","2022-11-15 22:27:13.076249 UTC","4","Casper-Waters Co No 1493","active"
"3818","2022-11-15 22:27:13.404187 UTC","2022-11-15 22:27:13.404187 UTC","4","Gleichner-Casper Co No 1495","active"
"3827","2022-11-15 22:27:15.182398 UTC","2022-11-15 22:27:15.182398 UTC","5","Howe Group Co No 1504","active"
"3829","2022-11-15 22:27:15.559432 UTC","2022-11-15 22:27:15.559432 UTC","3","Bechtelar, Kuhlman and Rogahn Co No 1506","active"
"3847","2022-11-15 22:27:18.701642 UTC","2022-11-15 22:27:18.701642 UTC","4","Crist LLC Co No 1524","active"
"3859","2022-11-15 22:27:20.815388 UTC","2022-11-15 22:27:20.815388 UTC","3","Kunze-Mraz Co No 1536","active"
"3898","2022-11-15 22:27:27.601882 UTC","2022-11-15 22:27:27.601882 UTC","6","Runolfsson, Conroy and Effertz Co No 1575","active"
"3941","2022-11-15 22:27:35.312046 UTC","2022-11-15 22:27:35.312046 UTC","1","Christiansen LLC Co No 1618","active"
"3961","2022-11-15 22:27:38.642757 UTC","2022-11-15 22:27:38.642757 UTC","3","Reilly LLC Co No 1638","active"
"3970","2022-11-15 22:27:40.166798 UTC","2022-11-15 22:27:40.166798 UTC","3","Denesik-Medhurst Co No 1647","active"
"4000","2022-11-15 22:27:45.513267 UTC","2022-11-15 22:27:45.513267 UTC","5","Labadie and Sons Co No 1677","active"
"4010","2022-11-15 22:27:47.385049 UTC","2022-11-15 22:27:47.385049 UTC","5","Monahan Group Co No 1687","active"
"4021","2022-11-15 22:27:49.251416 UTC","2022-11-15 22:27:49.251416 UTC","2","Davis LLC Co No 1698","active"
"4026","2022-11-15 22:27:50.116865 UTC","2022-11-15 22:27:50.116865 UTC","7","Luettgen and Sons Co No 1703","active"
"4035","2022-11-15 22:27:51.668312 UTC","2022-11-15 22:27:51.668312 UTC","5","Considine and Sons Co No 1712","active"
"4311","2022-11-15 22:28:41.254274 UTC","2022-11-15 22:28:41.254274 UTC","2","Doyle-Swift Co No 1988","active"
"4091","2022-11-15 22:28:02.910508 UTC","2022-11-15 22:28:02.910508 UTC","6","Miller-Ferry Co No 1768","active"
"4092","2022-11-15 22:28:03.249766 UTC","2022-11-15 22:28:03.249766 UTC","5","Kulas Group Co No 1769","active"
"4096","2022-11-15 22:28:04.288362 UTC","2022-11-15 22:28:04.288362 UTC","4","Toy Inc Co No 1773","active"
"4159","2022-11-15 22:28:15.446883 UTC","2022-11-15 22:28:15.446883 UTC","1","Emard-Weissnat Co No 1836","active"
"4163","2022-11-15 22:28:16.102096 UTC","2022-11-15 22:28:16.102096 UTC","2","Ryan, Bechtelar and Russel Co No 1840","active"
"4168","2022-11-15 22:28:16.906455 UTC","2022-11-15 22:28:16.906455 UTC","6","Conn Group Co No 1845","active"
"4173","2022-11-15 22:28:17.726928 UTC","2022-11-15 22:28:17.726928 UTC","1","Weimann-Boehm Co No 1850","active"
"4191","2022-11-15 22:28:20.875654 UTC","2022-11-15 22:28:20.875654 UTC","7","Boehm and Sons Co No 1868","active"
"4208","2022-11-15 22:28:23.701270 UTC","2022-11-15 22:28:23.701270 UTC","4","Crist, MacGyver and Oberbrunner Co No 1885","active"
"4209","2022-11-15 22:28:23.867180 UTC","2022-11-15 22:28:23.867180 UTC","7","Legros Inc Co No 1886","active"
"4215","2022-11-15 22:28:24.929057 UTC","2022-11-15 22:28:24.929057 UTC","5","Davis, Goyette and Schmeler Co No 1892","active"
"4260","2022-11-15 22:28:32.769904 UTC","2022-11-15 22:28:32.769904 UTC","1","Walsh LLC Co No 1937","active"
"4273","2022-11-15 22:28:35.034289 UTC","2022-11-15 22:28:35.034289 UTC","7","Mann-Kutch Co No 1950","active"
"4281","2022-11-15 22:28:36.403524 UTC","2022-11-15 22:28:36.403524 UTC","3","Deckow, Huel and Bergnaum Co No 1958","active"
"4290","2022-11-15 22:28:37.834583 UTC","2022-11-15 22:28:37.834583 UTC","6","Hirthe Group Co No 1967","active"
"4293","2022-11-15 22:28:38.315614 UTC","2022-11-15 22:28:38.315614 UTC","5","Runte-McCullough Co No 1970","active"
"4317","2022-11-15 22:28:42.293036 UTC","2022-11-15 22:28:42.293036 UTC","4","Jast-Reichert Co No 1994","active"
"4319","2022-11-15 22:28:42.615089 UTC","2022-11-15 22:28:42.615089 UTC","2","Green, Ebert and Feest Co No 1996","active"
"4320","2022-11-15 22:28:42.772581 UTC","2022-11-15 22:28:42.772581 UTC","6","Heathcote-Jaskolski Co No 1997","active"
"4331","2022-11-15 22:28:44.560372 UTC","2022-11-15 22:28:44.560372 UTC","3","Mueller, Bins and Klocko Co No 2008","active"
"4344","2022-11-15 22:28:47.530643 UTC","2022-11-15 22:28:47.530643 UTC","7","Ritchie, Walsh and Zieme Co No 2021","active"
"4372","2022-11-15 22:28:52.424809 UTC","2022-11-15 22:28:52.424809 UTC","4","Schuster Group Co No 2049","active"
"4388","2022-11-15 22:28:55.260004 UTC","2022-11-15 22:28:55.260004 UTC","5","Daniel, Weimann and Abbott Co No 2065","active"
"4405","2022-11-15 22:28:58.102255 UTC","2022-11-15 22:28:58.102255 UTC","5","Swift, Bogisich and Rogahn Co No 2082","active"
"4408","2022-11-15 22:28:58.592981 UTC","2022-11-15 22:28:58.592981 UTC","7","Keebler Group Co No 2085","active"
"4413","2022-11-15 22:28:59.435476 UTC","2022-11-15 22:28:59.435476 UTC","6","Barrows and Sons Co No 2090","active"
"4421","2022-11-15 22:29:01.062160 UTC","2022-11-15 22:29:01.062160 UTC","4","Lynch-Larkin Co No 2098","active"
"4442","2022-11-15 22:29:06.828936 UTC","2022-11-15 22:29:06.828936 UTC","3","Weber-Stokes Co No 2119","active"
"4474","2022-11-15 22:29:12.206828 UTC","2022-11-15 22:29:12.206828 UTC","2","Spencer, Heller and Little Co No 2151","active"
"4477","2022-11-15 22:29:12.703435 UTC","2022-11-15 22:29:12.703435 UTC","5","McClure-Huel Co No 2154","active"
"4482","2022-11-15 22:29:13.495682 UTC","2022-11-15 22:29:13.495682 UTC","5","White-Labadie Co No 2159","active"
"4551","2022-11-15 22:29:25.541990 UTC","2022-11-15 22:29:25.541990 UTC","1","Kutch, D'Amore and Schuster Co No 2228","active"
"4555","2022-11-15 22:29:26.201881 UTC","2022-11-15 22:29:26.201881 UTC","6","Jones-Swaniawski Co No 2232","active"
"4582","2022-11-15 22:29:31.184900 UTC","2022-11-15 22:29:31.184900 UTC","7","Smitham, Moore and Johnston Co No 2259","active"
"4586","2022-11-15 22:29:31.910323 UTC","2022-11-15 22:29:31.910323 UTC","4","Wisoky Group Co No 2263","active"
"4598","2022-11-15 22:29:34.093456 UTC","2022-11-15 22:29:34.093456 UTC","1","Kuhn-Gerlach Co No 2275","active"
"4619","2022-11-15 22:29:37.975288 UTC","2022-11-15 22:29:37.975288 UTC","1","Hilpert and Sons Co No 2296","active"
"4638","2022-11-15 22:29:41.201480 UTC","2022-11-15 22:29:41.201480 UTC","4","Bergnaum, Cremin and Goyette Co No 2315","active"
"4660","2022-11-15 22:29:44.864584 UTC","2022-11-15 22:29:44.864584 UTC","3","Yost Group Co No 2337","active"
"4694","2022-11-15 22:29:50.953565 UTC","2022-11-15 22:29:50.953565 UTC","3","Wolf, Ortiz and Tromp Co No 2371","active"
"4696","2022-11-15 22:29:51.314525 UTC","2022-11-15 22:29:51.314525 UTC","5","Lesch, Stroman and Quigley Co No 2373","active"
"4697","2022-11-15 22:29:51.476838 UTC","2022-11-15 22:29:51.476838 UTC","3","Effertz-Huels Co No 2374","active"
"4700","2022-11-15 22:29:51.955511 UTC","2022-11-15 22:29:51.955511 UTC","6","Feest-Blanda Co No 2377","active"
"4709","2022-11-15 22:29:53.425415 UTC","2022-11-15 22:29:53.425415 UTC","4","Armstrong LLC Co No 2386","active"
"4716","2022-11-15 22:29:54.667454 UTC","2022-11-15 22:29:54.667454 UTC","5","Zulauf, Mitchell and Lehner Co No 2393","active"
"4720","2022-11-15 22:29:55.333049 UTC","2022-11-15 22:29:55.333049 UTC","1","Lang-Hand Co No 2397","active"
"4728","2022-11-15 22:29:56.589903 UTC","2022-11-15 22:29:56.589903 UTC","7","Wyman-Stanton Co No 2405","active"
"4738","2022-11-15 22:29:58.182407 UTC","2022-11-15 22:29:58.182407 UTC","2","Casper Group Co No 2415","active"
"4750","2022-11-15 22:30:00.311333 UTC","2022-11-15 22:30:00.311333 UTC","5","Brown, Feest and Johnson Co No 2427","active"
"4755","2022-11-15 22:30:01.316753 UTC","2022-11-15 22:30:01.316753 UTC","6","Wiegand Inc Co No 2432","active"
"4765","2022-11-15 22:30:05.639243 UTC","2022-11-15 22:30:05.639243 UTC","5","Feil Inc Co No 2442","active"
"4771","2022-11-15 22:30:06.796709 UTC","2022-11-15 22:30:06.796709 UTC","3","Hettinger Inc Co No 2448","active"
"4772","2022-11-15 22:30:06.986423 UTC","2022-11-15 22:30:06.986423 UTC","4","Fisher Group Co No 2449","active"
"4779","2022-11-15 22:30:08.271134 UTC","2022-11-15 22:30:08.271134 UTC","3","McKenzie, Ritchie and Swift Co No 2456","active"
"4782","2022-11-15 22:30:08.818007 UTC","2022-11-15 22:30:08.818007 UTC","4","Ebert, Schaefer and Rutherford Co No 2459","active"
"4794","2022-11-15 22:30:10.978518 UTC","2022-11-15 22:30:10.978518 UTC","2","Kerluke-Cole Co No 2471","active"
"327","2022-11-15 22:07:41.616222 UTC","2022-11-15 22:07:41.616222 UTC","5","Graham, Bogan and Kulas Co No 41","active"
"405","2022-11-15 22:07:54.534633 UTC","2022-11-15 22:07:54.534633 UTC","2","Toy Group Co No 119","active"
"654","2022-11-15 22:08:37.827166 UTC","2022-11-15 22:08:37.827166 UTC","1","Kuvalis Inc Co No 368","active"
"1203","2022-11-15 22:10:16.001365 UTC","2022-11-15 22:10:16.001365 UTC","9","O'Connell, Kshlerin and Kirlin Co No 917","active"
"1608","2022-11-15 22:11:25.905607 UTC","2022-11-15 22:11:25.905607 UTC","1","Glover and Sons Co No 1322","active"
"132","2019-12-16 19:16:40.125914 UTC","2021-12-29 10:00:25.326879 UTC","7","Merchant SW LT","active"
"4843","2023-12-08 08:09:50.979730 UTC","2023-12-08 08:09:50.993413 UTC","3","5001SWED","active"
"3104","2022-11-15 22:25:08.034595 UTC","2022-11-15 22:25:08.034595 UTC","6","Bogan Inc Co No 781","active"
"3228","2022-11-15 22:25:29.979725 UTC","2022-11-15 22:25:29.979725 UTC","6","Thompson LLC Co No 905","active"
"231","2021-08-30 08:05:05.447316 UTC","2023-05-02 14:00:51.513247 UTC","2","Riho 38","active"
"275","2022-06-02 06:17:26.360542 UTC","2025-10-28 12:54:08.140306 UTC","2","LHV Külli Test","active"
"114","2019-06-25 12:34:44.932828 UTC","2021-12-29 10:00:22.084251 UTC","2","Hunt Oü","active"
"4855","2024-03-28 06:16:34.805301 UTC","2024-03-28 06:16:34.822056 UTC","2","Riho 210","active"
"4849","2024-02-27 09:31:28.217824 UTC","2024-02-27 09:51:53.570555 UTC","3","AATOSHOP OÜ","active"
"4852","2024-02-28 07:54:48.333981 UTC","2024-02-28 08:03:02.193128 UTC","2","Eesti Evangeelse Luterliku Kiriku Tallinna Toompea Kaarli Kogudus","active"
"4862","2024-07-01 11:38:22.062732 UTC","2024-07-01 11:38:22.082291 UTC","2","SvHu Bank","active"
"42","2016-04-06 13:03:48.243910 UTC","2021-12-31 09:57:26.245642 UTC","2","Test 20160406","suspended"
"61","2017-11-16 07:16:04.018979 UTC","2024-06-07 11:45:13.235103 UTC","2","Test SvHu Shop","active"
"177","2020-09-30 09:18:03.571310 UTC","2021-12-29 10:00:28.945461 UTC","4","SIA GRACILE","active"
"985","2022-11-15 22:09:36.463481 UTC","2022-11-15 22:09:36.463481 UTC","9","Mills LLC Co No 699","active"
"849","2022-11-15 22:09:13.116564 UTC","2022-11-15 22:09:13.116564 UTC","5","Boyle and Sons Co No 563","active"
"295","2022-11-15 22:07:36.490124 UTC","2022-11-15 22:07:36.490124 UTC","8","Bahringer-Roberts Co No 9","active"
"299","2022-11-15 22:07:37.136630 UTC","2022-11-15 22:07:37.136630 UTC","8","Koch, Kautzer and Gleason Co No 13","active"
"300","2022-11-15 22:07:37.292699 UTC","2022-11-15 22:07:37.292699 UTC","3","Hilpert Group Co No 14","active"
"311","2022-11-15 22:07:39.046108 UTC","2022-11-15 22:07:39.046108 UTC","1","Carroll Inc Co No 25","active"
"328","2022-11-15 22:07:41.766856 UTC","2022-11-15 22:07:41.766856 UTC","5","Kuvalis Inc Co No 42","active"
"331","2022-11-15 22:07:42.288167 UTC","2022-11-15 22:07:42.288167 UTC","9","Kutch-Glover Co No 45","active"
"39","2016-03-21 06:32:45.748395 UTC","2021-12-31 09:57:24.156479 UTC","2","Test Fraud Threshold 20160321","suspended"
"857","2022-11-15 22:09:14.442579 UTC","2022-11-15 22:09:14.442579 UTC","8","Goodwin LLC Co No 571","active"
"384","2022-11-15 22:07:51.155036 UTC","2022-11-15 22:07:51.155036 UTC","6","Marvin LLC Co No 98","active"
"981","2022-11-15 22:09:35.774425 UTC","2022-11-15 22:09:35.774425 UTC","7","Senger, Davis and Gusikowski Co No 695","active"
"389","2022-11-15 22:07:51.974102 UTC","2022-11-15 22:07:51.974102 UTC","2","Casper, Kuhlman and Larson Co No 103","active"
"401","2022-11-15 22:07:53.862415 UTC","2022-11-15 22:07:53.862415 UTC","2","Deckow, Beier and Nikolaus Co No 115","active"
"435","2022-11-15 22:07:59.340875 UTC","2022-11-15 22:07:59.340875 UTC","7","Schmitt-Dickinson Co No 149","active"
