"id","acquirer_id","name","state","created_at","updated_at"
"2589","5","Greenfelder and Sons Co No 266","active","2022-11-15 22:23:34.499094 UTC","2022-11-15 22:23:34.499094 UTC"
"2600","5","Gleason Group Co No 277","active","2022-11-15 22:23:36.338415 UTC","2022-11-15 22:23:36.338415 UTC"
"2616","7","O'Hara-Carroll Co No 293","active","2022-11-15 22:23:38.818312 UTC","2022-11-15 22:23:38.818312 UTC"
"2624","4","Kshlerin-Parker Co No 301","active","2022-11-15 22:23:40.146318 UTC","2022-11-15 22:23:40.146318 UTC"
"2629","5","Legros Inc Co No 306","active","2022-11-15 22:23:40.916556 UTC","2022-11-15 22:23:40.916556 UTC"
"2641","6","Yundt, Towne and Friesen Co No 318","active","2022-11-15 22:23:42.853498 UTC","2022-11-15 22:23:42.853498 UTC"
"2674","6","Goyette-Farrell Co No 351","active","2022-11-15 22:23:48.550359 UTC","2022-11-15 22:23:48.550359 UTC"
"2754","6","Lebsack LLC Co No 431","active","2022-11-15 22:24:04.052954 UTC","2022-11-15 22:24:04.052954 UTC"
"2773","6","Davis Group Co No 450","active","2022-11-15 22:24:07.548925 UTC","2022-11-15 22:24:07.548925 UTC"
"2815","4","Franecki, Huels and Fritsch Co No 492","active","2022-11-15 22:24:14.609172 UTC","2022-11-15 22:24:14.609172 UTC"
"2831","7","Durgan, Reinger and Boyle Co No 508","active","2022-11-15 22:24:17.551020 UTC","2022-11-15 22:24:17.551020 UTC"
"2881","3","Luettgen-Beahan Co No 558","active","2022-11-15 22:24:26.258166 UTC","2022-11-15 22:24:26.258166 UTC"
"2885","2","Metz, Lebsack and Shanahan Co No 562","active","2022-11-15 22:24:26.943679 UTC","2022-11-15 22:24:26.943679 UTC"
"2918","4","Tromp, Hyatt and Harris Co No 595","active","2022-11-15 22:24:33.258436 UTC","2022-11-15 22:24:33.258436 UTC"
"2954","6","Stracke-Carroll Co No 631","active","2022-11-15 22:24:39.397725 UTC","2022-11-15 22:24:39.397725 UTC"
"2963","4","Reinger-Glover Co No 640","active","2022-11-15 22:24:40.916085 UTC","2022-11-15 22:24:40.916085 UTC"
"2965","4","Lemke and Sons Co No 642","active","2022-11-15 22:24:41.229085 UTC","2022-11-15 22:24:41.229085 UTC"
"2980","4","Thiel-Marvin Co No 657","active","2022-11-15 22:24:43.770480 UTC","2022-11-15 22:24:43.770480 UTC"
"2991","1","Johns-Gerlach Co No 668","active","2022-11-15 22:24:45.977241 UTC","2022-11-15 22:24:45.977241 UTC"
"3020","3","Schaefer, O'Kon and Boyer Co No 697","active","2022-11-15 22:24:50.879329 UTC","2022-11-15 22:24:50.879329 UTC"
"3026","4","Kutch, D'Amore and Schuster Co No 703","active","2022-11-15 22:24:51.930963 UTC","2022-11-15 22:24:51.930963 UTC"
"3028","6","Shields-Gleason Co No 705","active","2022-11-15 22:24:52.271352 UTC","2022-11-15 22:24:52.271352 UTC"
"3036","7","Gottlieb, Dickinson and Yundt Co No 713","active","2022-11-15 22:24:53.593298 UTC","2022-11-15 22:24:53.593298 UTC"
"3044","7","Kreiger-Johnston Co No 721","active","2022-11-15 22:24:54.947505 UTC","2022-11-15 22:24:54.947505 UTC"
"3066","1","Ratke Inc Co No 743","active","2022-11-15 22:24:58.597532 UTC","2022-11-15 22:24:58.597532 UTC"
"3255","5","Wyman-Hirthe Co No 932","active","2022-11-15 22:25:34.991431 UTC","2022-11-15 22:25:34.991431 UTC"
"3308","1","Ebert, Conn and Stamm Co No 985","active","2022-11-15 22:25:43.759349 UTC","2022-11-15 22:25:43.759349 UTC"
"3330","4","Bailey-Bins Co No 1007","active","2022-11-15 22:25:47.926988 UTC","2022-11-15 22:25:47.926988 UTC"
"3368","1","King-Stehr Co No 1045","active","2022-11-15 22:25:54.248865 UTC","2022-11-15 22:25:54.248865 UTC"
"3376","1","Reinger, Hayes and Jast Co No 1053","active","2022-11-15 22:25:55.562636 UTC","2022-11-15 22:25:55.562636 UTC"
"3416","3","Dach-Barton Co No 1093","active","2022-11-15 22:26:03.324848 UTC","2022-11-15 22:26:03.324848 UTC"
"3443","5","Wilkinson, Reinger and Schaefer Co No 1120","active","2022-11-15 22:26:08.428793 UTC","2022-11-15 22:26:08.428793 UTC"
"3448","4","White, O'Hara and Balistreri Co No 1125","active","2022-11-15 22:26:09.297505 UTC","2022-11-15 22:26:09.297505 UTC"
"3463","4","Vandervort and Sons Co No 1140","active","2022-11-15 22:26:11.804465 UTC","2022-11-15 22:26:11.804465 UTC"
"3467","6","McLaughlin, Flatley and Weimann Co No 1144","active","2022-11-15 22:26:12.481890 UTC","2022-11-15 22:26:12.481890 UTC"
"3645","4","Schmidt, Dickinson and Rosenbaum Co No 1322","active","2022-11-15 22:26:42.064844 UTC","2022-11-15 22:26:42.064844 UTC"
"3668","6","Kub, Nienow and Kertzmann Co No 1345","active","2022-11-15 22:26:46.182687 UTC","2022-11-15 22:26:46.182687 UTC"
"3713","1","Greenholt-Lindgren Co No 1390","active","2022-11-15 22:26:53.699325 UTC","2022-11-15 22:26:53.699325 UTC"
"3716","5","Lind, Senger and Goldner Co No 1393","active","2022-11-15 22:26:54.250525 UTC","2022-11-15 22:26:54.250525 UTC"
"3733","6","Ryan-Green Co No 1410","active","2022-11-15 22:26:57.036766 UTC","2022-11-15 22:26:57.036766 UTC"
"3778","3","Cruickshank-Mills Co No 1455","active","2022-11-15 22:27:06.601669 UTC","2022-11-15 22:27:06.601669 UTC"
"3794","3","Kiehn, Hartmann and Stark Co No 1471","active","2022-11-15 22:27:09.281994 UTC","2022-11-15 22:27:09.281994 UTC"
"3805","5","Kessler-Auer Co No 1482","active","2022-11-15 22:27:11.178623 UTC","2022-11-15 22:27:11.178623 UTC"
"3837","1","Will, Hand and Lubowitz Co No 1514","active","2022-11-15 22:27:16.929934 UTC","2022-11-15 22:27:16.929934 UTC"
"3900","7","Greenfelder-Wilderman Co No 1577","active","2022-11-15 22:27:27.938767 UTC","2022-11-15 22:27:27.938767 UTC"
"3911","3","Ledner, Casper and Rutherford Co No 1588","active","2022-11-15 22:27:29.818226 UTC","2022-11-15 22:27:29.818226 UTC"
"3915","6","Tillman, Brown and Schinner Co No 1592","active","2022-11-15 22:27:30.737497 UTC","2022-11-15 22:27:30.737497 UTC"
"3942","4","Rau and Sons Co No 1619","active","2022-11-15 22:27:35.471537 UTC","2022-11-15 22:27:35.471537 UTC"
"3988","1","Hegmann-Simonis Co No 1665","active","2022-11-15 22:27:43.164648 UTC","2022-11-15 22:27:43.164648 UTC"
"4202","6","Grimes, Bechtelar and Medhurst Co No 1879","active","2022-11-15 22:28:22.730463 UTC","2022-11-15 22:28:22.730463 UTC"
"4270","5","Cartwright LLC Co No 1947","active","2022-11-15 22:28:34.480196 UTC","2022-11-15 22:28:34.480196 UTC"
"4341","5","Hermann-Haag Co No 2018","active","2022-11-15 22:28:47.046423 UTC","2022-11-15 22:28:47.046423 UTC"
"4377","3","Armstrong LLC Co No 2054","active","2022-11-15 22:28:53.307532 UTC","2022-11-15 22:28:53.307532 UTC"
"4410","2","Keebler-Bayer Co No 2087","active","2022-11-15 22:28:58.926898 UTC","2022-11-15 22:28:58.926898 UTC"
"4416","6","Runolfsson-Jacobson Co No 2093","active","2022-11-15 22:29:00.145769 UTC","2022-11-15 22:29:00.145769 UTC"
"4437","5","Gutmann, Rau and Borer Co No 2114","active","2022-11-15 22:29:05.980500 UTC","2022-11-15 22:29:05.980500 UTC"
"4478","4","Hyatt-Jones Co No 2155","active","2022-11-15 22:29:12.859247 UTC","2022-11-15 22:29:12.859247 UTC"
"4488","5","Vandervort-Little Co No 2165","active","2022-11-15 22:29:14.533825 UTC","2022-11-15 22:29:14.533825 UTC"
"4580","5","O'Kon, Schmitt and Ziemann Co No 2257","active","2022-11-15 22:29:30.780946 UTC","2022-11-15 22:29:30.780946 UTC"
"4600","2","Schiller Inc Co No 2277","active","2022-11-15 22:29:34.447158 UTC","2022-11-15 22:29:34.447158 UTC"
"4686","4","Graham, Bogan and Kulas Co No 2363","active","2022-11-15 22:29:49.639121 UTC","2022-11-15 22:29:49.639121 UTC"
"4689","4","Christiansen Group Co No 2366","active","2022-11-15 22:29:50.159676 UTC","2022-11-15 22:29:50.159676 UTC"
"4710","2","Corkery Group Co No 2387","active","2022-11-15 22:29:53.598674 UTC","2022-11-15 22:29:53.598674 UTC"
"4712","6","Bailey LLC Co No 2389","active","2022-11-15 22:29:53.940963 UTC","2022-11-15 22:29:53.940963 UTC"
"4786","1","Bogisich-Morissette Co No 2463","active","2022-11-15 22:30:09.576281 UTC","2022-11-15 22:30:09.576281 UTC"
"4801","2","Crist, Orn and Christiansen Co No 2478","active","2022-11-15 22:30:12.153230 UTC","2022-11-15 22:30:12.153230 UTC"
"914","3","Will-Braun Co No 628","active","2022-11-15 22:09:24.173905 UTC","2022-11-15 22:09:24.173905 UTC"
"357","3","Heathcote, Anderson and Auer Co No 71","active","2022-11-15 22:07:46.825001 UTC","2022-11-15 22:07:46.825001 UTC"
"4831","1","WebDriverSebee","active","2023-10-03 12:04:03.811536 UTC","2023-10-23 09:15:55.483858 UTC"
"4829","2","Ott Velmet","active","2023-05-22 10:09:41.225842 UTC","2023-05-22 10:09:41.247495 UTC"
"703","7","Dach Group Co No 417","active","2022-11-15 22:08:46.304623 UTC","2022-11-15 22:08:46.304623 UTC"
"4858","2","Riho 232","active","2024-04-05 09:29:50.221465 UTC","2024-04-05 09:29:50.240203 UTC"
"2005","7","Gottlieb-Rogahn Co No 1719","active","2022-11-15 22:12:36.251713 UTC","2022-11-15 22:12:36.251713 UTC"
"2025","4","Pouros-Koelpin Co No 1739","active","2022-11-15 22:12:39.589052 UTC","2022-11-15 22:12:39.589052 UTC"
"2028","5","Leffler-Kilback Co No 1742","active","2022-11-15 22:12:40.105633 UTC","2022-11-15 22:12:40.105633 UTC"
"2037","8","Larkin LLC Co No 1751","active","2022-11-15 22:12:41.598399 UTC","2022-11-15 22:12:41.598399 UTC"
"2040","1","Bergstrom and Sons Co No 1754","active","2022-11-15 22:12:42.131481 UTC","2022-11-15 22:12:42.131481 UTC"
"2056","7","Schmidt LLC Co No 1770","active","2022-11-15 22:12:44.693121 UTC","2022-11-15 22:12:44.693121 UTC"
"2060","7","Russel-Hauck Co No 1774","active","2022-11-15 22:12:45.644275 UTC","2022-11-15 22:12:45.644275 UTC"
"2072","3","Bauch, Rutherford and Sanford Co No 1786","active","2022-11-15 22:12:47.590759 UTC","2022-11-15 22:12:47.590759 UTC"
"2076","6","Crist LLC Co No 1790","active","2022-11-15 22:12:48.253194 UTC","2022-11-15 22:12:48.253194 UTC"
"2085","3","Reichel, Kuhn and Reinger Co No 1799","active","2022-11-15 22:12:49.672952 UTC","2022-11-15 22:12:49.672952 UTC"
"2087","7","Balistreri and Sons Co No 1801","active","2022-11-15 22:12:49.992711 UTC","2022-11-15 22:12:49.992711 UTC"
"2100","8","Konopelski-O'Reilly Co No 1814","active","2022-11-15 22:12:52.130179 UTC","2022-11-15 22:12:52.130179 UTC"
"2101","9","Wolf, Gorczany and Hickle Co No 1815","active","2022-11-15 22:12:52.282866 UTC","2022-11-15 22:12:52.282866 UTC"
"2121","9","Hayes-Bergnaum Co No 1835","active","2022-11-15 22:12:55.530760 UTC","2022-11-15 22:12:55.530760 UTC"
"2122","1","Lind-Huel Co No 1836","active","2022-11-15 22:12:55.689609 UTC","2022-11-15 22:12:55.689609 UTC"
"2129","2","Brown, Strosin and Corkery Co No 1843","active","2022-11-15 22:12:56.853090 UTC","2022-11-15 22:12:56.853090 UTC"
"2131","4","Steuber, Bashirian and Bradtke Co No 1845","active","2022-11-15 22:12:57.210334 UTC","2022-11-15 22:12:57.210334 UTC"
"2145","7","Buckridge Group Co No 1859","active","2022-11-15 22:12:59.517500 UTC","2022-11-15 22:12:59.517500 UTC"
"2169","6","Hermiston Inc Co No 1883","active","2022-11-15 22:13:06.103213 UTC","2022-11-15 22:13:06.103213 UTC"
"2172","9","Rowe, Armstrong and Crooks Co No 1886","active","2022-11-15 22:13:06.623623 UTC","2022-11-15 22:13:06.623623 UTC"
"2177","1","Graham and Sons Co No 1891","active","2022-11-15 22:13:07.473041 UTC","2022-11-15 22:13:07.473041 UTC"
"2178","3","Graham, Schamberger and Rice Co No 1892","active","2022-11-15 22:13:07.644014 UTC","2022-11-15 22:13:07.644014 UTC"
"2182","2","Connelly, Blick and Witting Co No 1896","active","2022-11-15 22:13:08.335302 UTC","2022-11-15 22:13:08.335302 UTC"
"2204","3","Vandervort, Stokes and Schmidt Co No 1918","active","2022-11-15 22:13:12.178766 UTC","2022-11-15 22:13:12.178766 UTC"
"2239","6","Stiedemann-Hirthe Co No 1953","active","2022-11-15 22:13:19.265787 UTC","2022-11-15 22:13:19.265787 UTC"
"2218","4","Mraz and Sons Co No 1932","active","2022-11-15 22:13:14.646807 UTC","2022-11-15 22:13:14.646807 UTC"
"2229","9","Runte LLC Co No 1943","active","2022-11-15 22:13:17.530179 UTC","2022-11-15 22:13:17.530179 UTC"
"2261","9","Stoltenberg-Glover Co No 1975","active","2022-11-15 22:13:22.969047 UTC","2022-11-15 22:13:22.969047 UTC"
"2264","8","Mosciski-Prosacco Co No 1978","active","2022-11-15 22:13:23.441560 UTC","2022-11-15 22:13:23.441560 UTC"
"2290","8","Bailey-Luettgen Co No 2004","active","2022-11-15 22:13:27.822397 UTC","2022-11-15 22:13:27.822397 UTC"
"2293","5","Rice Inc Co No 2007","active","2022-11-15 22:13:28.307697 UTC","2022-11-15 22:13:28.307697 UTC"
"2300","7","Leuschke, Muller and Strosin Co No 2014","active","2022-11-15 22:13:29.434721 UTC","2022-11-15 22:13:29.434721 UTC"
"2324","3","Effertz-Dickens Co No 1","active","2022-11-15 22:22:48.543466 UTC","2022-11-15 22:22:48.543466 UTC"
"2367","5","Torp, Ernser and Weber Co No 44","active","2022-11-15 22:22:55.837454 UTC","2022-11-15 22:22:55.837454 UTC"
"2374","2","Denesik-Schinner Co No 51","active","2022-11-15 22:22:56.955427 UTC","2022-11-15 22:22:56.955427 UTC"
"2377","4","Okuneva LLC Co No 54","active","2022-11-15 22:22:57.462448 UTC","2022-11-15 22:22:57.462448 UTC"
"2382","5","Rice-Kulas Co No 59","active","2022-11-15 22:22:58.244241 UTC","2022-11-15 22:22:58.244241 UTC"
"2390","6","Lind-Huel Co No 67","active","2022-11-15 22:22:59.543931 UTC","2022-11-15 22:22:59.543931 UTC"
"2398","2","Hahn, O'Connell and Littel Co No 75","active","2022-11-15 22:23:01.033630 UTC","2022-11-15 22:23:01.033630 UTC"
"2401","4","Powlowski-Armstrong Co No 78","active","2022-11-15 22:23:01.985306 UTC","2022-11-15 22:23:01.985306 UTC"
"2410","6","Conn-McKenzie Co No 87","active","2022-11-15 22:23:04.824313 UTC","2022-11-15 22:23:04.824313 UTC"
"2429","4","Weber Group Co No 106","active","2022-11-15 22:23:07.997768 UTC","2022-11-15 22:23:07.997768 UTC"
"2431","5","Hettinger, Schamberger and Terry Co No 108","active","2022-11-15 22:23:08.346867 UTC","2022-11-15 22:23:08.346867 UTC"
"2433","4","Ritchie Group Co No 110","active","2022-11-15 22:23:08.680837 UTC","2022-11-15 22:23:08.680837 UTC"
"2470","2","Muller and Sons Co No 147","active","2022-11-15 22:23:14.645377 UTC","2022-11-15 22:23:14.645377 UTC"
"2498","4","Pollich-Smitham Co No 175","active","2022-11-15 22:23:19.366811 UTC","2022-11-15 22:23:19.366811 UTC"
"2527","2","Erdman and Sons Co No 204","active","2022-11-15 22:23:24.147133 UTC","2022-11-15 22:23:24.147133 UTC"
"2555","4","Greenfelder, Prosacco and Bosco Co No 232","active","2022-11-15 22:23:28.701537 UTC","2022-11-15 22:23:28.701537 UTC"
"2557","4","Stehr, Grimes and Corkery Co No 234","active","2022-11-15 22:23:29.014628 UTC","2022-11-15 22:23:29.014628 UTC"
"2562","7","Zboncak, Feil and Bashirian Co No 239","active","2022-11-15 22:23:29.821864 UTC","2022-11-15 22:23:29.821864 UTC"
"2566","1","Grady-Lakin Co No 243","active","2022-11-15 22:23:30.732873 UTC","2022-11-15 22:23:30.732873 UTC"
"2575","6","Rutherford, Deckow and Kunze Co No 252","active","2022-11-15 22:23:32.201368 UTC","2022-11-15 22:23:32.201368 UTC"
"2582","1","Douglas-Rice Co No 259","active","2022-11-15 22:23:33.366546 UTC","2022-11-15 22:23:33.366546 UTC"
"2597","6","Spencer-Wilderman Co No 274","active","2022-11-15 22:23:35.815147 UTC","2022-11-15 22:23:35.815147 UTC"
"2602","4","Graham LLC Co No 279","active","2022-11-15 22:23:36.652340 UTC","2022-11-15 22:23:36.652340 UTC"
"2612","3","Deckow Inc Co No 289","active","2022-11-15 22:23:38.204285 UTC","2022-11-15 22:23:38.204285 UTC"
"2619","4","Leffler, Sawayn and Klocko Co No 296","active","2022-11-15 22:23:39.336978 UTC","2022-11-15 22:23:39.336978 UTC"
"2646","7","Huels-Cruickshank Co No 323","active","2022-11-15 22:23:43.634937 UTC","2022-11-15 22:23:43.634937 UTC"
"2651","4","Pfeffer-Gislason Co No 328","active","2022-11-15 22:23:44.406653 UTC","2022-11-15 22:23:44.406653 UTC"
"2654","2","Schuster-Rogahn Co No 331","active","2022-11-15 22:23:44.912406 UTC","2022-11-15 22:23:44.912406 UTC"
"2671","5","Shields-Gleason Co No 348","active","2022-11-15 22:23:48.046717 UTC","2022-11-15 22:23:48.046717 UTC"
"2672","4","Renner, Bednar and Wiza Co No 349","active","2022-11-15 22:23:48.237558 UTC","2022-11-15 22:23:48.237558 UTC"
"2685","4","Runte Inc Co No 362","active","2022-11-15 22:23:50.333186 UTC","2022-11-15 22:23:50.333186 UTC"
"2691","7","Schowalter and Sons Co No 368","active","2022-11-15 22:23:51.316663 UTC","2022-11-15 22:23:51.316663 UTC"
"2700","5","Medhurst and Sons Co No 377","active","2022-11-15 22:23:52.764140 UTC","2022-11-15 22:23:52.764140 UTC"
"2733","6","Tillman-MacGyver Co No 410","active","2022-11-15 22:23:58.112044 UTC","2022-11-15 22:23:58.112044 UTC"
"2745","2","Borer, Nitzsche and Hackett Co No 422","active","2022-11-15 22:24:00.369587 UTC","2022-11-15 22:24:00.369587 UTC"
"2747","4","Crist LLC Co No 424","active","2022-11-15 22:24:00.727730 UTC","2022-11-15 22:24:00.727730 UTC"
"2768","3","Kautzer-Kovacek Co No 445","active","2022-11-15 22:24:06.703390 UTC","2022-11-15 22:24:06.703390 UTC"
"2775","3","Johns and Sons Co No 452","active","2022-11-15 22:24:07.869517 UTC","2022-11-15 22:24:07.869517 UTC"
"2784","7","Zemlak-Buckridge Co No 461","active","2022-11-15 22:24:09.459563 UTC","2022-11-15 22:24:09.459563 UTC"
"2808","6","Spencer and Sons Co No 485","active","2022-11-15 22:24:13.469088 UTC","2022-11-15 22:24:13.469088 UTC"
"2858","4","Vandervort Group Co No 535","active","2022-11-15 22:24:22.300991 UTC","2022-11-15 22:24:22.300991 UTC"
"2869","5","Weimann, Padberg and Wisozk Co No 546","active","2022-11-15 22:24:24.211038 UTC","2022-11-15 22:24:24.211038 UTC"
"2873","1","Champlin-Becker Co No 550","active","2022-11-15 22:24:24.904562 UTC","2022-11-15 22:24:24.904562 UTC"
"2922","1","Romaguera Inc Co No 599","active","2022-11-15 22:24:33.921131 UTC","2022-11-15 22:24:33.921131 UTC"
"2928","7","Buckridge, Sanford and Batz Co No 605","active","2022-11-15 22:24:34.974186 UTC","2022-11-15 22:24:34.974186 UTC"
"2930","5","Maggio, Shanahan and Ratke Co No 607","active","2022-11-15 22:24:35.391113 UTC","2022-11-15 22:24:35.391113 UTC"
"2974","7","Ratke-Towne Co No 651","active","2022-11-15 22:24:42.805514 UTC","2022-11-15 22:24:42.805514 UTC"
"3021","5","Mayer-Herman Co No 698","active","2022-11-15 22:24:51.048435 UTC","2022-11-15 22:24:51.048435 UTC"
"3035","6","Hilpert, Satterfield and Oberbrunner Co No 712","active","2022-11-15 22:24:53.425760 UTC","2022-11-15 22:24:53.425760 UTC"
"3054","6","DuBuque LLC Co No 731","active","2022-11-15 22:24:56.599407 UTC","2022-11-15 22:24:56.599407 UTC"
"3060","6","Ward LLC Co No 737","active","2022-11-15 22:24:57.619579 UTC","2022-11-15 22:24:57.619579 UTC"
"3075","2","Dach-Windler Co No 752","active","2022-11-15 22:25:00.271993 UTC","2022-11-15 22:25:00.271993 UTC"
"3128","2","Mosciski, Tremblay and Bauch Co No 805","active","2022-11-15 22:25:12.520511 UTC","2022-11-15 22:25:12.520511 UTC"
"3135","7","Stroman-Donnelly Co No 812","active","2022-11-15 22:25:13.821065 UTC","2022-11-15 22:25:13.821065 UTC"
"3165","6","Larson, Ortiz and Rath Co No 842","active","2022-11-15 22:25:19.137577 UTC","2022-11-15 22:25:19.137577 UTC"
"3183","2","Schultz Group Co No 860","active","2022-11-15 22:25:22.305243 UTC","2022-11-15 22:25:22.305243 UTC"
"3223","2","McCullough and Sons Co No 900","active","2022-11-15 22:25:29.172957 UTC","2022-11-15 22:25:29.172957 UTC"
"3246","6","Runte-Murray Co No 923","active","2022-11-15 22:25:33.429273 UTC","2022-11-15 22:25:33.429273 UTC"
"3251","4","Hermann, Walker and Runolfsson Co No 928","active","2022-11-15 22:25:34.310233 UTC","2022-11-15 22:25:34.310233 UTC"
"3256","5","Douglas, Larkin and Stoltenberg Co No 933","active","2022-11-15 22:25:35.180254 UTC","2022-11-15 22:25:35.180254 UTC"
"3263","6","Bogan, Gusikowski and Bartell Co No 940","active","2022-11-15 22:25:36.378790 UTC","2022-11-15 22:25:36.378790 UTC"
"3267","3","Beier and Sons Co No 944","active","2022-11-15 22:25:37.022750 UTC","2022-11-15 22:25:37.022750 UTC"
"3272","7","Schoen-Hettinger Co No 949","active","2022-11-15 22:25:37.851352 UTC","2022-11-15 22:25:37.851352 UTC"
"3303","2","Lang LLC Co No 980","active","2022-11-15 22:25:42.971223 UTC","2022-11-15 22:25:42.971223 UTC"
"3313","1","Gleason, Hilll and Windler Co No 990","active","2022-11-15 22:25:44.558467 UTC","2022-11-15 22:25:44.558467 UTC"
"3339","6","Bartell Inc Co No 1016","active","2022-11-15 22:25:49.475299 UTC","2022-11-15 22:25:49.475299 UTC"
"3352","3","Brown, Feil and Homenick Co No 1029","active","2022-11-15 22:25:51.657933 UTC","2022-11-15 22:25:51.657933 UTC"
"3357","3","Gerlach, O'Kon and Schmeler Co No 1034","active","2022-11-15 22:25:52.455669 UTC","2022-11-15 22:25:52.455669 UTC"
"3365","3","Roberts Inc Co No 1042","active","2022-11-15 22:25:53.719385 UTC","2022-11-15 22:25:53.719385 UTC"
